PO_post_type,PO_number_comments,PO_numbr_likes,Year,Month,PO_hashtag,PO_tag_accounts,PO_description_Emoji,PO_description_Language_Freq,PO_clean_text,PO_Hobby,PO_Skincare_Treatment,PO_Work_Event,PO_Fitness,PO_Lifestyle_Health,PO_Shop_Business_Advertisement,PO_Beauty_Makeup,PO_Travel_Celebrations,PO_Food,PO_Life_Happiness,PO_dominant_topic,PO_neg,PO_neu,PO_pos,PO_compound,PRO_n_posts,PRO_followers,PRO_following,PRO_is_business_account,PRO_hashtag,PRO_tag_accounts,PRO_description_Emoji,PRO_description_Language_Freq,PRO_clean_text,PRO_neg,PRO_neu,PRO_pos,PRO_compound,LOC_aj_exact_city_match,LOC_aj_exact_country_match,LOC_lat,LOC_lng,neu,LOC_cd_Freq,LOC_slug_Freq,points,points_C,y_likes_pred,y_comments_pred
2,34.0,9505.479999999987,2023,3,30.0,1.0,5.0,788.0,45.0,0.01,0.31,0.01,0.01,0.51,0.01,0.14,0.01,0.01,0.01,2,0.0,0.707,0.293,0.9393,967.0,151925.0,6.0,0,30.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0849525,311.0,6.0
8,34.0,9505.479999999987,2023,4,6.0,1.0,3.0,788.0,16.0,0.01,0.13,0.01,0.01,0.59,0.01,0.23,0.01,0.01,0.01,2,0.0,0.451,0.373,0.9081,967.0,151925.0,6.0,0,6.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08417250000000001,329.0,6.0
1,34.0,9505.479999999987,2023,1,30.0,2.0,4.0,788.0,41.0,0.02,0.02,0.68,0.02,0.19,0.02,0.02,0.02,0.02,0.02,1,0.0,0.826,0.174,0.7906,967.0,151925.0,6.0,0,30.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.081235,270.0,6.0
1,34.0,9505.479999999987,2023,2,30.0,1.0,4.0,788.0,43.0,0.01,0.01,0.46,0.01,0.25,0.01,0.12,0.12,0.01,0.01,1,0.0,0.786,0.214,0.8625,967.0,151925.0,6.0,0,30.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08303250000000001,270.0,6.0
1,34.0,9505.479999999987,2022,5,30.0,1.0,5.0,788.0,43.0,0.01,0.16,0.01,0.01,0.59,0.01,0.2,0.01,0.01,0.01,2,0.0,0.786,0.214,0.8625,967.0,151925.0,6.0,0,30.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08303250000000001,269.0,6.0
2,34.0,9505.479999999987,2023,4,6.0,1.0,4.0,788.0,16.0,0.01,0.01,0.6,0.01,0.25,0.01,0.09,0.01,0.01,0.01,1,0.0,0.533,0.373,0.8591,967.0,151925.0,6.0,0,6.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08294750000000001,286.0,6.0
1,34.0,9505.479999999987,2023,2,30.0,1.0,4.0,788.0,43.0,0.01,0.14,0.01,0.17,0.49,0.01,0.16,0.01,0.01,0.01,2,0.0,0.786,0.214,0.8625,967.0,151925.0,6.0,0,30.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08303250000000001,271.0,6.0
1,34.0,9505.479999999987,2022,5,30.0,1.0,5.0,788.0,45.0,0.0,0.0,0.1,0.0,0.11,0.0,0.14,0.63,0.0,0.0,4,0.0,0.798,0.202,0.8625,967.0,151925.0,6.0,0,30.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08303250000000001,269.0,7.0
1,34.0,9505.479999999987,2022,6,30.0,1.0,4.0,788.0,44.0,0.01,0.11,0.37,0.01,0.37,0.01,0.11,0.01,0.01,0.01,1,0.0,0.791,0.209,0.8625,967.0,151925.0,6.0,0,30.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08303250000000001,266.0,6.0
1,34.0,9505.479999999987,2022,6,30.0,1.0,4.0,788.0,43.0,0.01,0.24,0.01,0.01,0.43,0.01,0.17,0.01,0.01,0.13,2,0.0,0.786,0.214,0.8625,967.0,151925.0,6.0,0,30.0,1.0,3.0,966.0,6.0,0.0,0.625,0.375,0.4588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08303250000000001,270.0,6.0
