PO_post_type,PO_number_comments,PO_numbr_likes,Year,Month,PO_hashtag,PO_tag_accounts,PO_description_Emoji,PO_description_Language_Freq,PO_clean_text,PO_Hobby,PO_Skincare_Treatment,PO_Work_Event,PO_Fitness,PO_Lifestyle_Health,PO_Shop_Business_Advertisement,PO_Beauty_Makeup,PO_Travel_Celebrations,PO_Food,PO_Life_Happiness,PO_dominant_topic,PO_neg,PO_neu,PO_pos,PO_compound,PRO_n_posts,PRO_followers,PRO_following,PRO_is_business_account,PRO_hashtag,PRO_tag_accounts,PRO_description_Emoji,PRO_description_Language_Freq,PRO_clean_text,PRO_neg,PRO_neu,PRO_pos,PRO_compound,LOC_aj_exact_city_match,LOC_aj_exact_country_match,LOC_lat,LOC_lng,neu,LOC_cd_Freq,LOC_slug_Freq,points,points_C,y_likes_pred,y_comments_pred
1,0.0,7.0,2023,4,0.0,0.0,1.0,183.0,3.0,0.01,0.01,0.07,0.01,0.01,0.01,0.38,0.46,0.01,0.06,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,1.0
1,0.0,7.0,2023,4,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.67,0.0,0.05,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,7.0,2023,2,0.0,0.0,1.0,183.0,8.0,0.0,0.0,0.0,0.08,0.0,0.0,0.36,0.37,0.0,0.17,4,0.0,0.737,0.263,0.3612,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,7.0,2022,12,0.0,0.0,1.0,183.0,5.0,0.08,0.01,0.55,0.01,0.01,0.01,0.01,0.08,0.01,0.25,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,7.0,2022,12,0.0,0.0,1.0,2.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.39,0.46,0.01,0.12,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,1.0
1,0.0,7.0,2022,2,27.0,4.0,1.0,183.0,30.0,0.02,0.02,0.02,0.42,0.02,0.02,0.02,0.02,0.42,0.02,3,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,1.0
1,0.0,7.0,2020,12,0.0,3.0,1.0,24.0,4.0,0.0,0.0,0.0,0.0,0.09,0.0,0.31,0.43,0.0,0.14,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,1.0
8,0.0,7.0,2020,12,0.0,3.0,1.0,24.0,3.0,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,7.0,2020,12,0.0,3.0,1.0,183.0,6.0,0.01,0.06,0.01,0.01,0.01,0.01,0.36,0.49,0.01,0.06,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,7.0,2020,11,0.0,3.0,1.0,24.0,4.0,0.02,0.02,0.52,0.02,0.35,0.02,0.02,0.02,0.02,0.02,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,7.0,2020,10,0.0,3.0,1.0,24.0,3.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,7.0,2020,10,0.0,3.0,1.0,183.0,25.0,0.01,0.01,0.58,0.32,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,0.846,0.099,0.296,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,1.0
1,0.0,7.0,2020,9,0.0,3.0,1.0,183.0,5.0,0.02,0.02,0.02,0.42,0.42,0.02,0.02,0.02,0.02,0.02,3,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,7.0,2020,9,2.0,3.0,1.0,24.0,6.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,2.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,7.0,2020,8,0.0,0.0,1.0,183.0,7.0,0.03,0.03,0.37,0.03,0.03,0.03,0.03,0.03,0.37,0.03,1,0.0,0.845,0.155,0.0258,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,7.0,2020,8,2.0,0.0,1.0,183.0,7.0,0.01,0.01,0.76,0.2,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,0.714,0.286,0.34,239.0,157.0,193.0,0,2.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,1.0
8,0.0,7.0,2020,6,0.0,0.0,1.0,5.0,0.0,0.01,0.01,0.91,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,0.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.0,1.0
1,1.0,6.0,2023,2,0.0,0.0,1.0,183.0,5.0,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,0.0,0.3,0.44184000000000007,0.6369,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,1.0
2,0.0,6.0,2020,12,0.0,3.0,1.0,183.0,5.0,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,0.0,0.635,0.365,0.3182,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
2,0.0,6.0,2020,12,0.0,3.0,1.0,7.0,6.0,0.02,0.02,0.85,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,6.0,2022,4,0.0,0.0,1.0,183.0,3.0,0.01,0.01,0.06,0.01,0.01,0.01,0.34,0.51,0.01,0.06,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,1.0
1,0.0,6.0,2021,8,27.0,4.0,1.0,183.0,27.0,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,27.0,4.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,1.0
1,0.0,6.0,2020,12,0.0,3.0,1.0,183.0,13.0,0.02,0.02,0.85,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1,0.0,0.439,0.127,-0.48770800000000003,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,6.0,2020,11,0.0,3.0,1.0,183.0,4.0,0.01,0.01,0.69,0.01,0.2,0.01,0.01,0.01,0.01,0.01,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
1,0.0,6.0,2020,10,0.0,0.0,1.0,183.0,2.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.28,0.03,0.52,8,0.0,0.312,0.44184000000000007,0.296,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,6.0,2020,10,0.0,3.0,1.0,24.0,5.0,0.03,0.03,0.03,0.37,0.03,0.03,0.03,0.03,0.03,0.43,8,0.0,0.488,0.44184000000000007,0.6369,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,1.0
1,0.0,6.0,2020,10,0.0,3.0,1.0,183.0,5.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.77,8,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,1.0
1,0.0,6.0,2020,9,0.0,3.0,1.0,24.0,4.0,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,7,0.0,0.526,0.44184000000000007,0.4019,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
1,0.0,6.0,2020,9,4.0,3.0,1.0,183.0,13.0,0.01,0.01,0.89,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,4.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,1.0
1,0.0,6.0,2020,9,2.0,0.0,1.0,2.0,5.0,0.03,0.03,0.03,0.39,0.03,0.03,0.03,0.35,0.03,0.03,3,0.0,0.563,0.0,-0.4767,239.0,157.0,193.0,0,2.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,6.0,2020,8,2.0,0.0,1.0,183.0,8.0,0.03,0.03,0.77,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,0.0,0.561,0.439,0.5719,239.0,157.0,193.0,0,2.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,6.0,2020,8,2.0,0.0,1.0,183.0,4.0,0.01,0.01,0.01,0.87,0.01,0.01,0.01,0.01,0.01,0.01,3,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,2.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
2,1.0,5.0,2020,6,0.0,0.0,1.0,5.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.0,0.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1.0
2,1.0,5.0,2020,6,0.0,0.0,1.0,5.0,0.0,0.01,0.01,0.7,0.22,0.01,0.01,0.01,0.01,0.01,0.01,1,0.0,0.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,1.0
2,1.0,5.0,2020,12,0.0,0.0,1.0,5.0,0.0,0.03,0.03,0.03,0.03,0.03,0.77,0.03,0.03,0.03,0.03,9,0.0,0.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,1.0
1,1.0,5.0,2020,11,0.0,3.0,1.0,183.0,7.0,0.01,0.01,0.44,0.01,0.01,0.01,0.32,0.01,0.01,0.15,1,0.0,0.706,0.294,0.3612,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
2,0.0,5.0,2020,8,2.0,0.0,1.0,183.0,5.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,2.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,5.0,2020,11,0.0,3.0,1.0,183.0,18.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.0,0.622,0.378,0.6369,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
1,0.0,5.0,2020,10,0.0,3.0,1.0,183.0,14.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.49,0.31,0.03,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,4.0,2023,4,0.0,0.0,1.0,183.0,4.0,0.0,0.0,0.0,0.08,0.0,0.0,0.37,0.42,0.0,0.1,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,4.0,2023,2,0.0,0.0,1.0,2.0,2.0,0.01,0.01,0.01,0.01,0.01,0.01,0.39,0.45,0.01,0.12,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,1.0
1,0.0,4.0,2022,2,0.0,0.0,1.0,183.0,3.0,0.0,0.0,0.0,0.11,0.0,0.0,0.32,0.42,0.0,0.12,4,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
1,0.0,4.0,2020,12,0.0,3.0,1.0,183.0,14.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.0,0.828,0.172,0.4019,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,0.0,4.0,2020,12,0.0,0.0,1.0,183.0,9.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5,0.0,0.656,0.344,0.6369,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
8,0.0,4.0,2020,11,0.0,3.0,1.0,7.0,1.0,0.02,0.02,0.02,0.85,0.02,0.02,0.02,0.02,0.02,0.02,3,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1.0
1,0.0,3.0,2020,10,0.0,3.0,1.0,183.0,6.0,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,3,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
8,0.0,3.0,2020,9,0.0,3.0,1.0,7.0,4.0,0.02,0.02,0.02,0.47,0.18,0.02,0.02,0.02,0.21,0.02,3,0.0,0.435,0.44184000000000007,0.5994,239.0,157.0,193.0,0,0.0,3.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,1.0
1,0.0,3.0,2023,2,0.0,0.0,1.0,183.0,9.0,0.09,0.0,0.0,0.0,0.0,0.0,0.34,0.46,0.0,0.08,4,0.0,0.353,0.44184000000000007,0.6369,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
1,1.0,3.0,2022,12,0.0,0.0,1.0,183.0,5.0,0.01,0.01,0.14,0.01,0.01,0.01,0.46,0.27,0.01,0.1,6,0.0,1.0,0.0,0.0,239.0,157.0,193.0,0,0.0,0.0,1.0,237.0,2.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,1.0
