PO_post_type,PO_number_comments,PO_numbr_likes,Year,Month,PO_hashtag,PO_tag_accounts,PO_description_Emoji,PO_description_Language_Freq,PO_clean_text,PO_Hobby,PO_Skincare_Treatment,PO_Work_Event,PO_Fitness,PO_Lifestyle_Health,PO_Shop_Business_Advertisement,PO_Beauty_Makeup,PO_Travel_Celebrations,PO_Food,PO_Life_Happiness,PO_dominant_topic,PO_neg,PO_neu,PO_pos,PO_compound,PRO_n_posts,PRO_followers,PRO_following,PRO_is_business_account,PRO_hashtag,PRO_tag_accounts,PRO_description_Emoji,PRO_description_Language_Freq,PRO_clean_text,PRO_neg,PRO_neu,PRO_pos,PRO_compound,LOC_aj_exact_city_match,LOC_aj_exact_country_match,LOC_lat,LOC_lng,neu,LOC_cd_Freq,LOC_slug_Freq,points,points_C,y_likes_pred,y_comments_pred
8,16.0,831.9839999999999,2021,1,0.0,1.0,3.0,1124.0,21.0,0.0,0.0,0.09,0.66,0.0,0.23,0.0,0.0,0.0,0.0,3,0.0,0.736,0.264,0.7783,1133.0,189844.0,73.0,0,0.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.34152000000000005,365.0,14.0
8,16.0,831.9839999999999,2021,1,0.0,0.0,3.0,1124.0,26.0,0.0,0.0,0.0,0.72,0.17,0.0,0.08,0.0,0.0,0.0,3,0.089,0.701,0.21,0.4215,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.30584,360.0,8.0
1,12.0,831.9839999999999,2021,2,2.0,0.0,1.0,1124.0,8.0,0.01,0.01,0.31,0.01,0.01,0.01,0.01,0.01,0.01,0.59,8,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369,376.0,13.0
2,16.0,831.9839999999999,2022,6,1.0,1.0,1.0,1124.0,7.0,0.0,0.0,0.0,0.46,0.0,0.45,0.0,0.0,0.0,0.07,3,0.0,0.495,0.34832799999999997,0.6249,1133.0,189844.0,73.0,0,1.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32618,370.0,14.0
8,16.0,831.9839999999999,2021,7,0.0,0.0,1.0,1124.0,13.0,0.0,0.0,0.0,0.28,0.1,0.6,0.0,0.0,0.0,0.0,9,0.099,0.655,0.179,0.0516,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26885,360.0,13.0
2,16.0,831.9839999999999,2019,3,6.0,1.0,1.0,1124.0,21.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.37,0.0,3,0.0,0.862,0.138,0.4939,1133.0,189844.0,73.0,0,6.0,1.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31308,355.0,14.0
8,16.0,831.9839999999999,2023,2,0.0,0.0,1.0,1124.0,19.0,0.01,0.01,0.01,0.87,0.01,0.01,0.01,0.01,0.01,0.01,3,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369,362.0,13.0
1,16.0,831.9839999999999,2020,5,0.0,0.0,3.0,1124.0,21.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.862,0.138,0.4939,1133.0,189844.0,73.0,0,0.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31308,369.0,14.0
2,16.0,831.9839999999999,2021,5,2.0,0.0,1.0,1124.0,12.0,0.01,0.01,0.01,0.58,0.01,0.32,0.01,0.01,0.01,0.01,3,0.0,1.0,0.0,0.0,1133.0,189844.0,73.0,0,2.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369,363.0,13.0
2,16.0,831.9839999999999,2021,3,3.0,0.0,1.0,1124.0,25.0,0.13,0.01,0.13,0.01,0.01,0.01,0.01,0.01,0.01,0.66,8,0.0,0.78,0.22,0.7579,1133.0,189844.0,73.0,0,3.0,0.0,2.0,1132.0,4.0,0.0,0.417,0.583,0.6369,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33948,367.0,14.0
