,PO_dominant_topic,PO_tag_accounts,Impressions
5612,Hobby,@isyuanitadl,1.8665043619395414
5665,Hobby,@miss_gillbean,3.197674418604651
5666,Hobby,@senorimon,3.197674418604651
5671,Hobby,@hannah_vandermolen,6.312769010043041
5870,Hobby,@bentley_moscow_official,0.2154899226771454
5871,Hobby,@aubseng,12.153518123667377
6098,Hobby,@cinnamon_works,7.649122807017544
6233,Hobby,@bboyjockoss_d2d,25.911708253358924
6234,Hobby,@njdanse,25.911708253358924
6235,Hobby,@jillbettendorff,25.911708253358924
6236,Hobby,@johnny,25.911708253358924
6237,Hobby,@bboy_pepiito,25.911708253358924
6238,Hobby,@abdancestudio,25.911708253358924
6303,Hobby,@ccakids,4.329624325217583
6304,Hobby,@han_eva,10.084745762711865
6306,Hobby,@elsecuestrocomedia,0.5242241597460259
6307,Hobby,@amiti2013,0.5242241597460259
6346,Hobby,@willardsd,1.937984496124031
6429,Hobby,@stediladesigninc,1.759899434318039
6430,Hobby,@belseyandmahla,1.759899434318039
6431,Hobby,@aspiredesignandhome,1.759899434318039
6442,Hobby,@dress_for_success_worcester,14.414414414414415
6722,Hobby,@jovelmusic,1.3700550124391184
6723,Hobby,@miss_knight,1.3700550124391184
6724,Hobby,@sunkissedandmadeup,15.465898174831892
6858,Hobby,@vicidolls,5.597809552783693
6859,Hobby,@upinspiredkitchen,5.597809552783693
6860,Hobby,@bfrankandrelish,5.597809552783693
6861,Hobby,@boardwalkgranitepark,5.597809552783693
6862,Hobby,@sallyneff,5.597809552783693
6863,Hobby,@ssanders1111,5.597809552783693
6864,Hobby,@bethbcrain,5.597809552783693
6865,Hobby,@meganbholland,5.597809552783693
6866,Hobby,@kkzera,5.597809552783693
6867,Hobby,@aliciadewar,5.597809552783693
6868,Hobby,@wanderbabexo,5.597809552783693
6928,Hobby,@hellomodaschool,4.664179104477612
6929,Hobby,@hellomodawoman,4.664179104477612
6930,Hobby,@tanyamoshkova,4.664179104477612
6931,Hobby,@kt_letsgetpersonal,1.3409961685823755
6935,Hobby,@rekcurb,10.086455331412104
6967,Hobby,@planovaya96,4.701217785329935
6996,Hobby,@vanityxmakeup,2.0569620253164556
6997,Hobby,@leasure_67,0.6996268656716418
6998,Hobby,@wishillinois,0.6996268656716418
6999,Hobby,@makeawishhawaii,0.6996268656716418
7000,Hobby,@espnnfl,0.6996268656716418
7027,Hobby,@bloheartsyou,3.149955634427684
7088,Hobby,@theboathouse_ormesby,5.929304446978335
7141,Hobby,@oralhealthfoundation,2.3104880581516096
7200,Hobby,@Regranned,4.718066743383199
7201,Hobby,@dyah_aka,4.718066743383199
7202,Hobby,@enes_skin_clinic,4.718066743383199
7203,Hobby,@enes_skin_clinic,4.718066743383199
7206,Hobby,@refhair,7.238605898123325
7207,Hobby,@zoiladarton,6.540284360189573
7208,Hobby,@hernameisnyc,6.540284360189573
7209,Hobby,@alternahaircareau,7.238605898123325
7210,Hobby,@kirstenrey,7.238605898123325
7211,Hobby,@olyabobkova,1.336405529953917
7250,Hobby,@lovebeautyandplanet,1.2955793058002698
7400,Hobby,@weddingvenuesinengland,0.5277044854881267
7401,Hobby,@aize_butovo,3.0878859857482186
7463,Hobby,@natalia_rovira,1.383656911040278
7490,Hobby,@take_eat_easy,2.8421052631578947
7546,Hobby,@som_licious,3.1390008960573477
7568,Hobby,@rossflorance,10.657596371882086
7569,Hobby,@wahlpro,3.2
7570,Hobby,@andisclippers,3.2
7574,Hobby,@rossflorance,5.072520889169163
7575,Hobby,@shacksbury,5.072520889169163
7576,Hobby,@shacksbury,5.072520889169163
7577,Hobby,@shacksbury,5.072520889169163
7578,Hobby,@jgaldston,5.072520889169163
7579,Hobby,@rossflorance,5.072520889169163
7698,Hobby,@detox_yes_i_am,24.778761061946902
7700,Hobby,@roshambobaby,0.18659529553679133
8159,Hobby,@markalphaabrahams,6.5937940761636105
8285,Hobby,@advicefromadipshit,0.5393276119990552
8286,Hobby,@sxsw,0.5393276119990552
8287,Hobby,@hideouttheatre,0.5393276119990552
8288,Hobby,@glittercheese,0.5393276119990552
8310,Hobby,@suumbike,14.157458563535911
8357,Hobby,@cignal,1.449203801999753
8380,Hobby,@benmstokoe,3.080890336590662
8381,Hobby,@superdown,29.43262411347518
8382,Hobby,@superdown,29.43262411347518
8402,Hobby,@jaychanathip,1.1690861873486094
8404,Hobby,@deborahpalharioficial,0.05342177969906823
8407,Hobby,@flickerfest,2.214106368409039
