,PO_dominant_topic,PO_tag_accounts,Impressions
3603,Fitness,@kiramaekazukoloftus,6.300578034682081
3604,Fitness,@jdc,6.300578034682081
3681,Fitness,@wakeboardqld,16.577279375914188
3682,Fitness,@mastercraft_goldcoast,16.577279375914188
3683,Fitness,@elevatedaustralia,16.577279375914188
3684,Fitness,@liquidforceaustralia,16.577279375914188
3685,Fitness,@obrienwatersportsaus,16.577279375914188
3686,Fitness,@nanaalhaleq,0.1733847819610066
3761,Fitness,@billyhume,0.3960115974824977
3786,Fitness,@theroostertruck,4.4603336738168196
3787,Fitness,@theallenwu,1.5565168604775934
3817,Fitness,@marisolalgara,2.4390243902439024
3818,Fitness,@pepestacopv,2.4390243902439024
3822,Fitness,@lucieforbes,11.182108626198083
3899,Fitness,@missusa,8.647532139223726
3900,Fitness,@babor_beauty_spa,4.932301740812379
3924,Fitness,@jlgnh,6.329113924050633
3925,Fitness,@nyrr,2.209236031927024
3926,Fitness,@stevenfulop,2.209236031927024
3927,Fitness,@inspogrammin,2.209236031927024
3928,Fitness,@nyrr,2.209236031927024
3929,Fitness,@jcupfront,2.209236031927024
3930,Fitness,@ladyv_ness,2.209236031927024
3931,Fitness,@inspo_gramming,2.209236031927024
3989,Fitness,@dianakurgaeva,13.620071684587813
4036,Fitness,@roosterteeth,0.9028777800635444
4037,Fitness,@hunterpence,0.9028777800635444
4038,Fitness,@antv_official,0.18622907161147215
4039,Fitness,@armanarmanoHair,0.18622907161147215
4040,Fitness,@ipank_septian,0.18622907161147215
4091,Fitness,@madisonandheig,0.6420607507980869
4092,Fitness,@madisonandheig,0.6420607507980869
4106,Fitness,@InstaPoliceRobotБот,3.898840885142255
4107,Fitness,@SaveAsBotБот,3.898840885142255
4108,Fitness,@text4instabotБот,3.898840885142255
4109,Fitness,@izibotСкачивает,3.898840885142255
4110,Fitness,@EasyStrongPasswordBotГенератор,3.898840885142255
4111,Fitness,@getcombotВыгружает,3.898840885142255
4112,Fitness,@topdf_botКонвертирует,3.898840885142255
4113,Fitness,@FreeWiFi_botУзнает,3.898840885142255
4114,Fitness,@orfobot,3.898840885142255
4115,Fitness,@GrammarNaziBotПроверяет,3.898840885142255
4116,Fitness,@voicybotПереводит,3.898840885142255
4117,Fitness,@oskds9,25.512104283054004
4183,Fitness,@ninavanarsdall,3.7521514629948367
4184,Fitness,@ftxwellness,3.7521514629948367
4249,Fitness,@soldejaneiro,6.236492744674282
4250,Fitness,@the,6.236492744674282
4288,Fitness,@topshop,7.168458781362007
4289,Fitness,@dorothyperkins,7.168458781362007
4703,Fitness,@thecrowncollective,7.891491985203452
4704,Fitness,@joyceevelynphoto,7.891491985203452
4705,Fitness,@elfcosmeticsuk,20.84136722173532
4706,Fitness,@wetnwildbeauty,20.84136722173532
4707,Fitness,@elfcosmetics,20.84136722173532
4708,Fitness,@diormakeup,20.84136722173532
4709,Fitness,@givenchybeauty,20.84136722173532
4710,Fitness,@revolutionpro,20.84136722173532
4711,Fitness,@makeuprevolution,20.84136722173532
4712,Fitness,@nipandfab,20.84136722173532
4713,Fitness,@iheartrevolution,20.84136722173532
4714,Fitness,@gerardcosmetics,20.84136722173532
4715,Fitness,@jeffreestarcosmetics,20.84136722173532
4716,Fitness,@joyceevelynphoto,9.3711467324291
4717,Fitness,@thecrowncollective,9.3711467324291
4718,Fitness,@muacosmetics,7.940403155127082
4719,Fitness,@anastasiabeverlyhills,7.940403155127082
4720,Fitness,@kyliecosmetics,7.940403155127082
4721,Fitness,@kkwbeauty,7.940403155127082
4722,Fitness,@makeupbymario,7.940403155127082
4723,Fitness,@nipandfab,7.940403155127082
4724,Fitness,@muacosmetics,7.940403155127082
4725,Fitness,@tiggylashes,7.940403155127082
4726,Fitness,@elfcosmetics,7.940403155127082
4727,Fitness,@makeuprevolution,7.940403155127082
4728,Fitness,@diormakeup,7.940403155127082
4729,Fitness,@hudabeauty,7.940403155127082
4730,Fitness,@elfcosmeticsuk,7.940403155127082
4731,Fitness,@flowerbeauty,7.940403155127082
4732,Fitness,@primark,7.940403155127082
4733,Fitness,@iheartrevolution,7.940403155127082
4734,Fitness,@revolutionpro,7.940403155127082
4735,Fitness,@hudabeauty,7.940403155127082
4754,Fitness,@westinlord,1.2351382095981613
4755,Fitness,@beautyglazed,20.245398773006134
4756,Fitness,@muacosmetics,20.245398773006134
4757,Fitness,@muacosmetics,20.245398773006134
4872,Fitness,@lushcosmetics,7.260726072607261
4873,Fitness,@sushinamiroyale,5.898876404494382
4874,Fitness,@dior,9.23076923076923
4875,Fitness,@vamuseum,9.23076923076923
4876,Fitness,@johngallianoofficial,9.23076923076923
4895,Fitness,@zahidadarkskinmakeup,9.369024856596559
4961,Fitness,@ujewelsspb,6.169429097605893
4962,Fitness,@ninajosephineburlesque,13.714285714285714
4963,Fitness,@sirensandstilettoscabaret,13.714285714285714
4980,Fitness,@zjcj123567,11.139896373056995
4981,Fitness,@zumba,11.139896373056995
4982,Fitness,@zumbaworldstars,11.139896373056995
4983,Fitness,@zumbawear,11.139896373056995
4984,Fitness,@zumbacommunity,11.139896373056995
4985,Fitness,@zumbaworldwide,11.139896373056995
5015,Fitness,@justsayingirl,2.0758768790264854
5075,Fitness,@avenueqmusical,2.599388379204893
5076,Fitness,@understudies,2.599388379204893
5077,Fitness,@broadwayworld,2.599388379204893
5078,Fitness,@mikeylish,2.599388379204893
5079,Fitness,@princessimari,2.599388379204893
5324,Fitness,@jpchristopher,22.372881355932204
5363,Fitness,@elanartists,6.031594064145525
5364,Fitness,@swoonery,2.3693253752939047
5477,Fitness,@jerseyfreshnjda,0.6055960137983902
5539,Fitness,@tuffwraps,1.7277856135401974
5540,Fitness,@primevallabs,1.7277856135401974
5542,Fitness,@one_lastround,6.241184767277856
5568,Fitness,@gmail,1.0268067095155982
5622,Fitness,@sedefderdiyok,0.549939010523269
5623,Fitness,@erhanderyok,0.549939010523269
5648,Fitness,@annsacks,1.66080646367921
5663,Fitness,@hollimassey7,5.9523809523809526
5664,Fitness,@maijaapse,1.1134307585247043
5720,Fitness,@wearethedynamo,18.81188118811881
5778,Fitness,@copenhagenopen,0.9646365810749372
5883,Fitness,@mercury_russia,0.1774622892635315
5890,Fitness,@izy252,23.658872077028885
5891,Fitness,@inkwatattoos,23.658872077028885
5951,Fitness,@dohanightclubnyc,0.1593444115638516
