,PO_dominant_topic,PO_hashtags,Impressions
9050,Lifestyle_Health,#fairfield,4.887218045112782
9051,Lifestyle_Health,#fairfieldcountyrealestate,4.887218045112782
9052,Lifestyle_Health,#ctrealestate,4.887218045112782
9053,Lifestyle_Health,#topproducers,4.887218045112782
9054,Lifestyle_Health,#realtors,4.887218045112782
9055,Lifestyle_Health,#luxuryrealestate,4.887218045112782
9056,Lifestyle_Health,#06880,4.887218045112782
9057,Lifestyle_Health,#06883,4.887218045112782
9058,Lifestyle_Health,#06824,4.887218045112782
9059,Lifestyle_Health,#fairfield,4.887218045112782
9060,Lifestyle_Health,#weston,4.887218045112782
9061,Lifestyle_Health,#ctgoldcoast,4.887218045112782
9062,Lifestyle_Health,#theriversiderealtygroup,4.887218045112782
9063,Lifestyle_Health,#ctpremierbrokerage,4.887218045112782
9544,Lifestyle_Health,#vegan,107.14285714285714
9545,Lifestyle_Health,#morrisons,107.14285714285714
9546,Lifestyle_Health,#plasticfree,107.14285714285714
9547,Lifestyle_Health,#packaging,107.14285714285714
9548,Lifestyle_Health,#reducereuserecycle,107.14285714285714
9549,Lifestyle_Health,#shelterpizza,3.1220984215413186
9550,Lifestyle_Health,#45,2.224199288256228
9551,Lifestyle_Health,#45,2.224199288256228
9552,Lifestyle_Health,#SookePointOceanCottageResort,2.224199288256228
9553,Lifestyle_Health,#SookeBC,2.224199288256228
9554,Lifestyle_Health,#Victoria,2.224199288256228
9555,Lifestyle_Health,#Canada,2.224199288256228
9556,Lifestyle_Health,#LaurenKiefPhotography,2.224199288256228
9557,Lifestyle_Health,#SouthWestTipofCanada,2.224199288256228
9558,Lifestyle_Health,#PossesionPoint,2.224199288256228
9559,Lifestyle_Health,#SunsetRidge,2.224199288256228
9560,Lifestyle_Health,#Pinnacle,2.224199288256228
9561,Lifestyle_Health,#Ocean,2.224199288256228
9562,Lifestyle_Health,#TrueOceanFront,2.224199288256228
9563,Lifestyle_Health,#OceanFront,2.224199288256228
9564,Lifestyle_Health,#LuxuryCondo,2.224199288256228
9565,Lifestyle_Health,#VancouverIsland,2.224199288256228
9566,Lifestyle_Health,#BC,2.224199288256228
9567,Lifestyle_Health,#Follow,2.224199288256228
9568,Lifestyle_Health,#Sooke,2.224199288256228
9569,Lifestyle_Health,#home,2.224199288256228
9570,Lifestyle_Health,#realestate,2.224199288256228
9571,Lifestyle_Health,#resort,2.224199288256228
9572,Lifestyle_Health,#westcoast,2.224199288256228
9573,Lifestyle_Health,#cottage,2.224199288256228
9574,Lifestyle_Health,#explorevictoria,2.224199288256228
9575,Lifestyle_Health,#sooketourism,2.224199288256228
9576,Lifestyle_Health,#luxurycottage,2.224199288256228
11184,Lifestyle_Health,#gratitude,0.700218818380744
11185,Lifestyle_Health,#freedom,0.700218818380744
11186,Lifestyle_Health,#memorialday,0.700218818380744
11187,Lifestyle_Health,#freedomisntfree,0.700218818380744
11188,Lifestyle_Health,#yoganyc,0.700218818380744
11189,Lifestyle_Health,#memorialdayweekend2019,0.700218818380744
12703,Lifestyle_Health,#läuftwiegeschmiert,1.1736975650942607
12704,Lifestyle_Health,#bodybutter,1.1736975650942607
12705,Lifestyle_Health,#NatureBoxBeauty,1.1736975650942607
12706,Lifestyle_Health,#BeautyPositivity,1.1736975650942607
12707,Lifestyle_Health,#werbung,1.1736975650942607
12708,Lifestyle_Health,#mouchelondon,33.58490566037736
12709,Lifestyle_Health,#mamaxanadu,33.58490566037736
12710,Lifestyle_Health,#wildalchemy,33.58490566037736
12711,Lifestyle_Health,#workshops,33.58490566037736
12712,Lifestyle_Health,#flavourexploration,33.58490566037736
12713,Lifestyle_Health,#tasteexploration,33.58490566037736
12714,Lifestyle_Health,#foraging,33.58490566037736
12715,Lifestyle_Health,#botany,33.58490566037736
12716,Lifestyle_Health,#herbalism,33.58490566037736
12717,Lifestyle_Health,#mixology,33.58490566037736
12718,Lifestyle_Health,#londonevents,33.58490566037736
12719,Lifestyle_Health,#tincturemaking,33.58490566037736
12720,Lifestyle_Health,#tonicbar,33.58490566037736
12721,Lifestyle_Health,#botanicaldrinks,33.58490566037736
12722,Lifestyle_Health,#alchemy,33.58490566037736
12723,Lifestyle_Health,#plantbased,33.58490566037736
12724,Lifestyle_Health,#elixirmaking,33.58490566037736
12725,Lifestyle_Health,#tincturemaking,33.58490566037736
12726,Lifestyle_Health,#londonevent,33.58490566037736
12727,Lifestyle_Health,#plantmagic,33.58490566037736
12728,Lifestyle_Health,#powerofplants,33.58490566037736
12729,Lifestyle_Health,#apothecary,33.58490566037736
12730,Lifestyle_Health,#popupbar,33.58490566037736
12731,Lifestyle_Health,#mobilebar,33.58490566037736
12732,Lifestyle_Health,#botanical,33.58490566037736
12733,Lifestyle_Health,#mothernature,33.58490566037736
12734,Lifestyle_Health,#manicure,11.875
12735,Lifestyle_Health,#sgnails,11.875
12736,Lifestyle_Health,#nailartsg,11.875
12737,Lifestyle_Health,#nails,11.875
12738,Lifestyle_Health,#nailswag,11.875
12739,Lifestyle_Health,#christmasnails,11.875
12740,Lifestyle_Health,#teasesalon_sg,11.875
12741,Lifestyle_Health,#tease,11.875
12742,Lifestyle_Health,#sg,11.875
12743,Lifestyle_Health,#manicuresg,11.875
12744,Lifestyle_Health,#rednails,11.875
12745,Lifestyle_Health,#ombrenails,11.875
14789,Lifestyle_Health,#vegan,10.27027027027027
14790,Lifestyle_Health,#bun,10.27027027027027
14791,Lifestyle_Health,#smorgasburg,7.60165527168046
14792,Lifestyle_Health,#palateconnect,7.60165527168046
14793,Lifestyle_Health,#wontontiva,7.60165527168046
14794,Lifestyle_Health,#thedialhousereepham,4.634146341463414
14795,Lifestyle_Health,#luxurybistro,4.634146341463414
14796,Lifestyle_Health,#ukrestaurants,4.634146341463414
14797,Lifestyle_Health,#ukfood,4.634146341463414
14798,Lifestyle_Health,#instagood,4.634146341463414
14799,Lifestyle_Health,#instadaily,4.634146341463414
14800,Lifestyle_Health,#boutiquehotel,4.634146341463414
14801,Lifestyle_Health,#minibreak,4.634146341463414
14802,Lifestyle_Health,#spabreak,4.634146341463414
14803,Lifestyle_Health,#retailtherapy,4.634146341463414
14804,Lifestyle_Health,#quirkyvenue,4.634146341463414
14805,Lifestyle_Health,#everythingsforsale,4.634146341463414
14806,Lifestyle_Health,#luxurylifestyle,4.634146341463414
14807,Lifestyle_Health,#localproduce,4.634146341463414
14808,Lifestyle_Health,#seasonal,4.634146341463414
14809,Lifestyle_Health,#afternoontea,4.634146341463414
14810,Lifestyle_Health,#interiordesign,4.634146341463414
14811,Lifestyle_Health,#restaurantwithrooms,4.634146341463414
14812,Lifestyle_Health,#tworosettes,4.634146341463414
14813,Lifestyle_Health,#fivestarhotel,4.634146341463414
14814,Lifestyle_Health,#quirky,4.634146341463414
14815,Lifestyle_Health,#michelinguide,4.634146341463414
14816,Lifestyle_Health,#weddingvenue,4.634146341463414
14817,Lifestyle_Health,#dogfriendly,4.634146341463414
14818,Lifestyle_Health,#norfolk,4.634146341463414
15156,Lifestyle_Health,#reading,3.0627871362940278
15157,Lifestyle_Health,#lessons,3.0627871362940278
15158,Lifestyle_Health,#selfcare,3.0627871362940278
15159,Lifestyle_Health,#quotes,3.0627871362940278
15160,Lifestyle_Health,#mindfulness,3.0627871362940278
15161,Lifestyle_Health,#facialist,3.0627871362940278
15162,Lifestyle_Health,#evetaylor,3.0627871362940278
15163,Lifestyle_Health,#professional,3.0627871362940278
15164,Lifestyle_Health,#cwp,3.0627871362940278
15165,Lifestyle_Health,#aromatherapy,3.0627871362940278
15166,Lifestyle_Health,#gettheglow,3.0627871362940278
15167,Lifestyle_Health,#meditation,3.0627871362940278
15168,Lifestyle_Health,#mindfulness,3.0627871362940278
15169,Lifestyle_Health,#understanding,3.0627871362940278
15170,Lifestyle_Health,#kindness,3.0627871362940278
15171,Lifestyle_Health,#positivevibes,3.0627871362940278
15172,Lifestyle_Health,#positivity,3.0627871362940278
15173,Lifestyle_Health,#calm,3.0627871362940278
15174,Lifestyle_Health,#mentalhealth,3.0627871362940278
15175,Lifestyle_Health,#betterme,3.0627871362940278
15176,Lifestyle_Health,#helpful,3.0627871362940278
15177,Lifestyle_Health,#wellness,3.0627871362940278
15178,Lifestyle_Health,#sbmeadowholistics,3.0627871362940278
15179,Lifestyle_Health,#facial,3.0627871362940278
15180,Lifestyle_Health,#facialist,3.0627871362940278
15181,Lifestyle_Health,#holistichealing,3.0627871362940278
15182,Lifestyle_Health,#mindfuleating,3.0627871362940278
15183,Lifestyle_Health,#getoutside,3.0627871362940278
15184,Lifestyle_Health,#hiking,3.0627871362940278
15185,Lifestyle_Health,#woodland,3.0627871362940278
15186,Lifestyle_Health,#forest,3.0627871362940278
15187,Lifestyle_Health,#friends,3.0627871362940278
15188,Lifestyle_Health,#love,3.4345728072665342
15189,Lifestyle_Health,#perfume,3.4345728072665342
15190,Lifestyle_Health,#sanfrancisco,3.4345728072665342
15191,Lifestyle_Health,#fears,24.46808510638298
15250,Lifestyle_Health,#эфирнаясреда,6.937799043062201
15251,Lifestyle_Health,#merry_zay_oils,6.937799043062201
15252,Lifestyle_Health,#психология,6.937799043062201
15253,Lifestyle_Health,#гадание,6.937799043062201
15254,Lifestyle_Health,#запросвкосмом,6.937799043062201
15255,Lifestyle_Health,#ответвселенной,6.937799043062201
15256,Lifestyle_Health,#знакисудьбы,6.937799043062201
15257,Lifestyle_Health,#эфирныекарты,6.937799043062201
15258,Lifestyle_Health,#аромапсихология,6.937799043062201
15259,Lifestyle_Health,#эфирныемасла,6.937799043062201
15260,Lifestyle_Health,#ароматерапия,6.937799043062201
15261,Lifestyle_Health,#познаниесебя,6.937799043062201
15262,Lifestyle_Health,#новаярубрика,6.937799043062201
15263,Lifestyle_Health,#подпишись,6.937799043062201
15264,Lifestyle_Health,#спросиукарт,6.937799043062201
15265,Lifestyle_Health,#самсебекоуч,6.937799043062201
15266,Lifestyle_Health,#самопознание,6.937799043062201
15267,Lifestyle_Health,#hereticparfum,2.753335225659949
15268,Lifestyle_Health,#douglaslittle,2.753335225659949
15269,Lifestyle_Health,#smallbusinesssaturday,2.753335225659949
15270,Lifestyle_Health,#perfumeparty,2.753335225659949
15271,Lifestyle_Health,#sidewalksale,2.753335225659949
15272,Lifestyle_Health,#stopinforasniff,2.753335225659949
15273,Lifestyle_Health,#valenciastreet,2.753335225659949
15274,Lifestyle_Health,#missiondistrict,2.753335225659949
15275,Lifestyle_Health,#sanfrancisco,2.753335225659949
15276,Lifestyle_Health,#bayarea,2.753335225659949
15277,Lifestyle_Health,#TOHU,3.474903474903475
15278,Lifestyle_Health,#MONTRÉAL,3.474903474903475
15279,Lifestyle_Health,#LOJIQ,3.474903474903475
15280,Lifestyle_Health,#GR2017,3.474903474903475
15281,Lifestyle_Health,#JCCMTL,3.474903474903475
